Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1455208574.04732,0,1455208574,47319935,,0.536871,0.971625,-3.575671,0.087047,0.035185,0.139336,-0.985784
1455208574.05982,0,1455208574,59819936,,0.536082,0.971834,-3.5754919999999997,0.081973,0.036286,0.14060799999999998,-0.985999
1455208574.07232,0,1455208574,72319936,,0.536025,0.972894,-3.574676,0.09133200000000001,0.040404,0.127345,-0.9868180000000001
1455208574.08482,0,1455208574,84819936,,0.535678,0.9732709999999999,-3.574358,0.086301,0.03938,0.123635,-0.987783
1455208574.0973198,0,1455208574,97319935,,0.535137,0.973561,-3.573717,0.08507999999999999,0.033995,0.123147,-0.98815
1455208574.10982,0,1455208574,109819935,,0.5339229999999999,0.9738620000000001,-3.573379,0.080144,0.036616,0.132437,-0.987267
1455208574.12232,0,1455208574,122319936,,0.533717,0.974518,-3.573226,0.07953099999999999,0.037663999999999996,0.12786199999999998,-0.98788
1455208574.13482,0,1455208574,134819936,,0.533323,0.976043,-3.572246,0.092953,0.041723,0.12300699999999999,-0.9871620000000001
1455208574.14732,0,1455208574,147319936,,0.532158,0.977504,-3.5720370000000004,0.096234,0.038017,0.145482,-0.983935
1455208574.1598198,0,1455208574,159819935,,0.531258,0.9782709999999999,-3.571917,0.090154,0.039098,0.155074,-0.9830030000000001
1455208574.17232,0,1455208574,172319935,,0.5305449999999999,0.9790760000000001,-3.571479,0.090698,0.040527999999999995,0.15623800000000002,-0.9827110000000001
1455208574.18482,0,1455208574,184819936,,0.529883,0.979635,-3.5709720000000003,0.090285,0.038737,0.159613,-0.9822790000000001
1455208574.19732,0,1455208574,197319936,,0.529546,0.980226,-3.570789,0.086892,0.036858,0.155774,-0.983273
1455208574.20982,0,1455208574,209819936,,0.529195,0.9807819999999999,-3.5703699999999996,0.078414,0.036778,0.149701,-0.984931
1455208574.2223198,0,1455208574,222319935,,0.52932,0.982132,-3.568806,0.089312,0.0375,0.126477,-0.9872290000000001
1455208574.23482,0,1455208574,234819935,,0.528737,0.983028,-3.568289,0.089741,0.036874000000000004,0.124136,-0.987511
1455208574.24732,0,1455208574,247319936,,0.528249,0.9838129999999999,-3.5678669999999997,0.086421,0.034053,0.125412,-0.9877469999999999
1455208574.25982,0,1455208574,259819936,,0.527738,0.9847520000000001,-3.567328,0.08213200000000001,0.030572000000000002,0.127993,-0.9878950000000001
1455208574.27232,0,1455208574,272319936,,0.527337,0.985549,-3.566956,0.07791000000000001,0.027611,0.128361,-0.9882770000000001
1455208574.2848198,0,1455208574,284819935,,0.5267350000000001,0.9866010000000001,-3.566469,0.07646900000000001,0.026547,0.130191,-0.9881790000000001
1455208574.29732,0,1455208574,297319935,,0.5258689999999999,0.988735,-3.5655050000000004,0.08719600000000001,0.037424,0.124472,-0.987676
1455208574.30982,0,1455208574,309819936,,0.525316,0.9900909999999999,-3.564915,0.088172,0.037883,0.121099,-0.987991
1455208574.32232,0,1455208574,322319936,,0.524844,0.99154,-3.564321,0.089726,0.037689,0.11903399999999999,-0.988109
1455208574.33482,0,1455208574,334819936,,0.5250100000000001,0.9920690000000001,-3.564336,0.072939,0.038360000000000005,0.10711,-0.990826
1455208574.3473198,0,1455208574,347319935,,0.523872,0.9937299999999999,-3.5633449999999995,0.078445,0.030177,0.123178,-0.988819
1455208574.35982,0,1455208574,359819935,,0.5230239999999999,0.9950700000000001,-3.562526,0.07810399999999999,0.039564,0.118677,-0.989065
1455208574.37232,0,1455208574,372319936,,0.5223720000000001,0.9969819999999999,-3.561768,0.083304,0.037499,0.12356900000000001,-0.988122
1455208574.38482,0,1455208574,384819936,,0.52183,0.998259,-3.561264,0.077473,0.032929,0.126296,-0.9884139999999999
1455208574.39732,0,1455208574,397319936,,0.5213369999999999,0.999625,-3.5606970000000002,0.072533,0.028380000000000002,0.129371,-0.988533
1455208574.4098198,0,1455208574,409819935,,0.520849,1.000928,-3.560117,0.069084,0.02652,0.12930999999999998,-0.9888389999999999
1455208574.42232,0,1455208574,422319935,,0.5203399999999999,1.002257,-3.5595120000000002,0.06476,0.025216,0.12730999999999998,-0.989425
1455208574.43482,0,1455208574,434819936,,0.518995,1.004921,-3.558147,0.07658,0.03689,0.12574000000000002,-0.9884149999999999
1455208574.44732,0,1455208574,447319936,,0.5185649999999999,1.0062520000000001,-3.557408,0.071762,0.036877,0.122232,-0.989217
1455208574.45982,0,1455208574,459819936,,0.518093,1.007514,-3.556744,0.066664,0.032901,0.125496,-0.9893049999999999
1455208574.4723198,0,1455208574,472319935,,0.517628,1.009049,-3.556023,0.06342,0.027696,0.13083699999999998,-0.988986
1455208574.48482,0,1455208574,484819935,,0.516517,1.0110629999999998,-3.5552129999999997,0.06295,0.038574000000000004,0.12285,-0.989675
1455208574.49732,0,1455208574,497319936,,0.515725,1.013224,-3.554186,0.067347,0.036223000000000005,0.129939,-0.988569
1455208574.50982,0,1455208574,509819936,,0.515261,1.014928,-3.5533959999999998,0.061946,0.038592,0.12044500000000001,-0.990034
